Date,Max_Temp,Min_Temp,Rainfall,Max_Wind,Sunshine_Duration
2024-12-30,29.1,22.4,3.3,15.2,22457.53
2024-12-31,29.0,21.3,3.1,13.9,43928.16
2025-01-01,28.2,20.0,2.9,12.5,45708.24
2025-01-02,26.6,19.7,10.2,15.6,25217.09
2025-01-03,28.0,18.8,0.8,17.7,49098.07
2025-01-04,27.7,19.0,1.2,16.8,49237.63
2025-01-05,28.7,17.8,0.3,12.3,49205.03
2025-01-06,28.9,18.8,0.0,12.7,49170.36
2025-01-07,30.6,17.5,0.0,15.2,48895.06
2025-01-08,30.2,20.7,4.8,11.1,47433.7
2025-01-09,26.6,19.3,20.7,10.6,39167.31
2025-01-10,26.8,19.5,43.4,14.6,18440.29
2025-01-11,25.3,18.9,58.7,11.9,16968.09
2025-01-12,26.1,19.3,8.2,10.8,36436.66
2025-01-13,28.3,19.9,4.2,9.2,46536.64
2025-01-14,28.5,20.1,1.2,10.7,45713.77
2025-01-15,33.3,21.4,5.9,14.4,46252.54
2025-01-16,33.6,21.8,0.5,16.7,48704.21
2025-01-17,29.7,18.2,2.3,12.9,32990.79
2025-01-18,29.9,19.0,6.6,19.4,46668.09
2025-01-19,28.2,20.1,4.2,22.1,41388.01
2025-01-20,29.2,17.2,0.0,13.5,48463.1
2025-01-21,31.0,19.1,0.6,12.5,48399.02
2025-01-22,36.2,21.4,0.0,10.3,47338.32
2025-01-23,29.4,22.9,5.4,16.5,32389.19
2025-01-24,37.1,22.5,0.0,16.8,30207.35
2025-01-25,30.1,23.7,0.2,14.9,43493.02
2025-01-26,31.2,22.6,0.0,13.6,46360.89
2025-01-27,28.9,23.3,0.9,13.3,40228.7
2025-01-28,31.6,20.9,0.0,12.0,47917.01
2025-01-29,31.9,20.2,0.0,13.3,47842.94
2025-01-30,31.3,22.3,0.2,13.2,46611.87
2025-01-31,31.4,23.0,1.9,15.4,45040.82
2025-02-01,30.5,22.8,0.4,18.2,44310.79
2025-02-02,30.1,21.3,0.2,18.3,43433.28
2025-02-03,29.7,21.7,5.2,17.7,44531.21
2025-02-04,29.3,21.5,2.2,15.8,40507.04
2025-02-05,27.5,22.2,4.1,8.0,897.58
2025-02-06,28.8,21.4,1.6,14.3,40951.66
2025-02-07,30.0,20.6,2.0,14.7,44741.54
2025-02-08,29.4,19.5,0.8,12.7,45315.57
2025-02-09,30.3,20.4,2.1,13.2,44280.1
2025-02-10,30.9,20.9,2.5,13.3,44372.15
2025-02-11,30.7,20.9,11.7,15.5,44358.31
2025-02-12,30.6,20.7,3.2,12.8,43597.61
2025-02-13,28.9,23.1,3.7,12.7,43055.11
2025-02-14,30.1,21.2,0.9,12.8,43229.1
2025-02-15,31.8,22.8,9.0,11.7,32400.0
2025-02-16,34.5,22.0,0.7,17.1,43762.87
2025-02-17,28.0,20.6,0.0,14.4,35847.75
2025-02-18,29.3,20.2,0.7,12.6,43583.45
2025-02-19,28.2,20.7,2.3,14.1,39826.11
2025-02-20,30.1,19.5,0.0,14.9,43260.94
2025-02-21,29.1,20.1,0.7,22.5,43200.0
2025-02-22,29.8,19.6,0.2,20.5,43313.52
2025-02-23,30.0,19.9,0.2,15.5,43200.0
2025-02-24,30.6,20.9,0.3,13.4,43200.0
2025-02-25,31.1,20.4,0.0,19.5,43200.0
2025-02-26,30.3,21.3,0.5,17.8,43200.0
2025-02-27,30.0,19.1,0.1,15.4,43200.0
2025-02-28,30.1,19.8,0.3,15.5,43200.0
2025-03-01,31.0,20.1,0.0,19.0,43200.0
2025-03-02,30.6,21.0,0.1,23.3,43200.0
2025-03-03,30.4,22.6,0.1,24.7,43200.0
2025-03-04,31.1,21.8,3.3,22.6,43200.0
2025-03-05,28.3,20.3,14.0,31.4,22627.77
2025-03-06,27.6,22.1,5.1,26.2,36456.95
2025-03-07,27.5,21.1,34.6,35.1,21386.18
2025-03-08,25.0,22.4,112.2,41.8,12111.5
2025-03-09,23.2,22.1,167.8,28.4,0.0
2025-03-10,23.6,22.0,56.5,19.4,0.0
2025-03-11,26.6,21.6,5.1,11.5,25856.69
2025-03-12,26.7,20.1,2.0,12.3,43200.0
2025-03-13,27.6,19.4,0.6,11.8,43200.0
2025-03-14,27.8,19.0,0.3,11.6,43200.0
2025-03-15,27.5,18.8,0.6,11.7,43200.0
2025-03-16,28.8,18.1,0.2,12.4,43191.06
2025-03-17,31.9,18.0,0.3,21.7,43123.49
2025-03-18,26.1,19.5,0.1,17.7,38997.43
2025-03-19,25.6,18.7,0.0,13.1,4501.16
2025-03-20,26.4,20.1,4.9,12.1,26062.5
2025-03-21,28.5,19.4,1.8,8.5,42851.85
2025-03-22,30.6,20.9,2.1,8.6,42784.07
2025-03-23,28.2,21.3,4.8,9.9,14760.56
2025-03-24,25.9,21.1,2.9,12.2,3027.67
2025-03-25,24.3,21.0,6.1,13.1,0.0
2025-03-26,23.9,20.2,11.2,12.0,900.57
2025-03-27,23.1,20.2,25.0,14.3,0.0
2025-03-28,23.0,20.2,33.5,16.3,0.0
2025-03-29,24.8,22.1,43.9,21.6,16082.58
2025-03-30,30.6,21.1,0.0,14.5,42240.51
2025-03-31,29.0,20.6,0.5,12.1,39554.89
2025-04-01,24.8,20.5,0.2,14.3,7368.21
2025-04-02,23.3,19.5,19.1,9.3,0.0
2025-04-03,26.0,19.1,8.3,9.2,28612.45
2025-04-04,25.2,19.1,0.4,14.6,31687.42
2025-04-05,27.9,18.7,0.1,10.2,41149.96
2025-04-06,26.2,17.9,0.3,8.4,41563.37
2025-04-07,27.7,16.0,0.0,11.3,41467.25
2025-04-08,25.9,16.2,0.5,10.9,40377.53
2025-04-09,25.2,16.5,5.1,14.0,40118.72
2025-04-10,25.7,16.1,0.4,12.4,40384.88
2025-04-11,25.4,16.8,1.2,10.7,39861.68
2025-04-12,24.0,18.6,9.8,18.1,32416.01
2025-04-13,25.7,17.9,0.6,17.4,39865.62
2025-04-14,24.8,17.3,1.7,17.2,39338.47
2025-04-15,24.8,16.8,0.4,18.4,39602.9
2025-04-16,24.1,16.6,0.0,14.9,39602.5
2025-04-17,26.1,15.3,0.0,10.8,39070.95
2025-04-18,27.0,16.7,0.0,9.3,39334.3
2025-04-19,27.3,15.4,0.2,9.3,39066.2
2025-04-20,27.0,17.2,1.1,8.2,37077.27
2025-04-21,27.4,16.3,8.8,13.2,38899.81
2025-04-22,25.2,16.2,0.2,13.5,39056.68
2025-04-23,25.0,14.7,0.0,11.0,38732.05
2025-04-24,23.3,17.4,15.1,16.8,26627.67
2025-04-25,21.6,17.6,39.5,13.1,19867.09
2025-04-26,26.3,17.5,2.3,7.6,37611.23
2025-04-27,25.6,16.4,1.1,15.2,38702.0
2025-04-28,25.8,16.6,0.0,19.1,38668.65
2025-04-29,25.9,16.8,0.0,9.8,38635.23
2025-04-30,25.7,17.0,1.4,9.1,38601.73
2025-05-01,23.6,14.2,2.1,11.1,38568.18
2025-05-02,22.0,13.5,0.1,17.6,38534.59
2025-05-03,22.8,14.1,2.1,16.8,38500.97
2025-05-04,24.0,14.3,3.1,17.1,38064.13
2025-05-05,23.7,15.6,0.7,14.3,38433.71
2025-05-06,24.3,15.4,0.0,13.4,38385.77
2025-05-07,24.6,13.9,0.0,8.9,38366.51
2025-05-08,26.1,14.3,0.0,13.0,38332.85
2025-05-09,22.7,16.5,0.2,19.2,37069.29
2025-05-10,21.3,15.0,1.7,19.7,37149.47
2025-05-11,21.8,15.6,2.8,17.3,36661.7
2025-05-12,22.6,15.3,1.2,13.9,36854.06
2025-05-13,24.1,15.4,1.8,11.8,36514.22
2025-05-14,22.7,17.4,11.5,15.8,27781.33
2025-05-15,23.0,16.2,2.7,9.7,36000.0
2025-05-16,23.7,14.9,2.0,9.8,23350.5
2025-05-17,24.4,16.8,9.4,10.3,28800.0
2025-05-18,23.0,14.9,0.8,9.4,37542.08
2025-05-19,22.0,14.5,3.0,14.4,26295.02
2025-05-20,23.1,13.5,0.0,9.9,37301.74
2025-05-21,24.1,15.1,0.4,9.4,37322.17
2025-05-22,23.8,14.3,0.0,15.7,37622.1
2025-05-23,23.7,14.1,0.0,13.5,37334.89
2025-05-24,25.4,14.3,0.5,9.9,35950.54
2025-05-25,26.2,13.6,0.0,8.4,37045.86
2025-05-26,25.1,15.6,0.0,11.3,32310.35
2025-05-27,28.5,15.5,0.0,20.5,36187.35
2025-05-28,21.2,13.0,0.0,18.8,36759.74
2025-05-29,20.3,13.6,0.4,13.7,13681.89
2025-05-30,17.7,13.3,41.0,11.1,8976.37
2025-05-31,19.1,14.9,35.7,21.5,4907.25
2025-06-01,22.3,14.0,2.1,16.3,35913.57
2025-06-02,21.8,14.3,1.6,11.3,23118.24
2025-06-03,21.9,15.0,1.6,18.4,36215.3
2025-06-04,20.3,11.6,0.2,19.6,36223.96
2025-06-05,19.7,9.9,0.0,13.9,36233.57
2025-06-06,20.8,9.9,0.0,10.4,36243.98
2025-06-07,22.8,11.9,0.0,13.1,34113.17
2025-06-08,20.8,10.4,0.0,15.0,36267.24
2025-06-09,17.5,8.8,0.0,21.0,35990.12
2025-06-10,17.5,8.9,0.0,18.9,36003.13
2025-06-11,17.3,8.8,0.0,20.9,36016.64
2025-06-12,17.6,7.2,0.0,14.6,36030.65
2025-06-13,17.3,6.8,0.0,15.2,36045.06
2025-06-14,18.5,7.5,0.0,13.2,36059.68
2025-06-15,20.1,7.7,0.0,10.8,35800.22
2025-06-16,20.3,8.3,0.0,11.7,35806.3
2025-06-17,17.4,10.5,0.0,8.9,576.91
2025-06-18,20.3,10.6,0.0,10.7,34536.65
2025-06-19,21.3,10.6,0.0,11.4,35849.83
2025-06-20,21.0,11.6,0.0,11.4,35844.83
2025-06-21,20.1,12.2,0.5,15.9,35857.85
2025-06-22,21.2,13.0,1.8,12.0,35872.09
2025-06-23,20.7,12.6,0.2,6.4,28609.85
2025-06-24,22.8,12.6,0.5,9.4,35903.92
2025-06-25,20.1,13.7,1.2,19.9,35921.36
2025-06-26,17.8,9.3,0.0,12.4,35997.12
2025-06-27,19.5,8.4,0.0,11.9,35958.95
2025-06-28,18.8,11.4,0.3,10.2,35978.96
2025-06-29,19.0,11.7,9.2,10.7,2489.88
2025-06-30,15.8,13.7,25.7,14.2,0.0
2025-07-01,18.2,11.4,0.3,19.5,36000.0
2025-07-02,16.9,8.8,0.0,30.3,36069.32
2025-07-03,18.5,10.6,0.0,31.0,36068.77
2025-07-04,19.3,9.0,0.0,20.6,36067.52
2025-07-05,21.0,8.1,0.0,10.2,36000.0
2025-07-06,22.9,12.1,3.2,11.0,28800.0
2025-07-07,20.3,11.4,4.1,16.0,36000.0
2025-07-08,20.8,8.7,0.0,12.9,36054.35
2025-07-09,23.9,7.3,0.0,10.3,36000.0
2025-07-10,22.0,12.9,0.2,18.5,36000.0
2025-07-11,19.3,9.1,0.0,20.6,36037.22
2025-07-12,19.5,7.9,0.0,14.5,36030.24
2025-07-13,20.5,7.4,0.0,10.1,36022.6
2025-07-14,21.7,7.1,0.0,11.7,36014.35
2025-07-15,21.9,7.0,0.0,9.1,35364.52
2025-07-16,21.6,9.0,0.0,10.0,36000.0
2025-07-17,21.5,9.8,0.8,8.9,36000.0
2025-07-18,19.5,12.5,15.1,14.2,14400.0
2025-07-19,20.0,10.2,0.0,12.6,36000.0
2025-07-20,20.7,10.9,0.1,12.7,36000.0
2025-07-21,20.4,11.6,0.1,13.8,36000.0
2025-07-22,21.2,11.3,0.0,8.1,32400.0
2025-07-23,21.7,11.9,8.7,13.9,23485.22
2025-07-24,18.4,9.1,0.0,19.9,36458.77
2025-07-25,19.1,6.6,0.0,9.8,36161.27
2025-07-26,20.4,9.9,18.3,15.6,15903.64
2025-07-27,19.8,12.1,1.4,18.2,36000.0
2025-07-28,18.5,10.6,0.0,22.4,36389.15
2025-07-29,19.4,7.1,0.0,11.4,29139.98
2025-07-30,23.6,10.2,2.6,16.0,36349.99
2025-07-31,18.6,10.0,0.0,19.4,36130.42
2025-08-01,18.6,11.2,1.5,10.1,36000.0
2025-08-02,16.9,8.1,0.9,18.2,36840.77
2025-08-03,20.4,7.9,1.0,24.5,32400.0
2025-08-04,21.9,13.2,0.0,16.4,36793.28
2025-08-05,23.2,11.7,0.0,12.4,37063.92
2025-08-06,22.6,10.4,0.0,9.3,37021.61
2025-08-07,21.2,10.7,0.0,14.3,36429.34
2025-08-08,19.4,13.9,4.5,18.7,3495.58
2025-08-09,19.3,13.1,2.7,19.3,9837.22
2025-08-10,20.2,12.0,0.4,17.3,37185.41
2025-08-11,20.1,10.7,0.2,11.6,37703.01
2025-08-12,20.6,9.4,0.0,9.2,37946.0
2025-08-13,19.4,10.3,1.3,7.8,36827.82
2025-08-14,18.9,9.2,3.9,9.8,33053.15
2025-08-15,20.4,9.9,0.5,10.9,38380.39
2025-08-16,22.1,7.7,0.0,13.3,38686.1
2025-08-17,20.2,9.1,0.0,14.4,38723.47
2025-08-18,19.0,6.7,0.0,14.1,38493.85
2025-08-19,16.5,8.9,2.6,11.8,23072.14
2025-08-20,16.6,11.6,19.6,10.7,10925.48
2025-08-21,20.2,12.2,12.2,14.6,34960.51
2025-08-22,23.6,12.4,0.7,9.4,39195.62
2025-08-23,23.4,11.0,0.0,15.7,39505.7
2025-08-24,23.2,11.8,0.0,10.8,39550.03
2025-08-25,22.6,11.0,0.1,12.6,39064.45
2025-08-26,22.5,13.2,0.1,10.9,38523.74
2025-08-27,26.4,11.2,0.0,14.8,39952.38
2025-08-28,24.2,13.1,0.0,17.2,40263.45
2025-08-29,23.1,9.5,0.0,15.2,40310.5
2025-08-30,19.0,10.0,0.0,24.4,40358.0
2025-08-31,21.4,7.9,0.0,14.3,40405.87
2025-09-01,20.4,11.4,0.5,8.8,27595.25
2025-09-02,22.0,11.7,3.6,9.0,39977.47
2025-09-03,23.3,12.0,0.0,10.2,40289.0
2025-09-04,23.6,11.7,0.0,9.5,40076.05
2025-09-05,24.9,13.8,0.8,15.1,39864.18
2025-09-06,21.1,12.6,0.4,16.8,40436.19
2025-09-07,21.5,11.8,0.0,12.6,40943.36
2025-09-08,23.4,9.8,0.0,13.5,41188.74
2025-09-09,27.1,11.1,0.0,10.9,41173.18
2025-09-10,27.4,14.1,0.0,12.7,40376.23
2025-09-11,21.0,12.5,0.2,24.3,41663.07
2025-09-12,22.8,9.9,0.4,12.5,40867.26
2025-09-13,21.1,12.5,1.0,10.2,39600.0
2025-09-14,22.4,11.8,0.1,10.7,41357.29
2025-09-15,22.9,10.9,0.0,11.8,41826.58
2025-09-16,23.5,10.8,0.0,14.0,41327.64
2025-09-17,28.5,14.3,0.1,10.8,41572.33
2025-09-18,27.7,16.0,0.0,13.9,41816.9
2025-09-19,26.8,16.2,0.2,14.1,38065.03
2025-09-20,23.7,16.9,0.2,14.8,15331.26
2025-09-21,26.3,14.2,0.0,13.3,41987.75
2025-09-22,28.8,14.0,0.0,10.0,42015.29
2025-09-23,23.9,13.6,0.2,17.4,42043.09
2025-09-24,25.1,11.0,0.0,12.1,42071.18
2025-09-25,27.7,12.3,0.0,11.2,42217.36
2025-09-26,27.7,11.7,0.0,13.5,41268.07
2025-09-27,27.2,13.6,0.0,15.7,40702.25
2025-09-28,29.1,14.1,0.0,13.6,42458.81
2025-09-29,30.9,15.9,0.0,12.9,41665.03
2025-09-30,27.6,18.4,0.1,14.2,39831.68
2025-10-01,28.5,18.0,0.2,12.9,33366.26
2025-10-02,32.8,19.0,0.0,13.8,42438.01
2025-10-03,28.6,14.5,0.0,14.5,43469.63
2025-10-04,26.5,13.3,0.0,14.5,43725.38
2025-10-05,28.0,14.2,0.0,12.1,43722.67
2025-10-06,32.3,12.4,0.0,15.5,44239.58
2025-10-07,32.6,14.8,0.0,15.3,44498.24
2025-10-08,30.6,16.4,0.0,16.2,42679.73
2025-10-09,30.4,16.9,0.0,19.4,44759.3
2025-10-10,29.4,17.7,0.0,15.1,43980.86
2025-10-11,32.8,18.8,0.0,16.0,44967.87
2025-10-12,33.3,21.3,1.6,13.2,38230.49
2025-10-13,29.3,20.6,8.8,19.5,24186.74
2025-10-14,25.9,19.9,2.6,13.6,39224.49
2025-10-15,26.4,18.4,1.8,15.0,42708.92
2025-10-16,26.1,18.3,0.0,13.6,42743.4
2025-10-17,27.5,14.5,0.0,15.8,45532.13
2025-10-18,33.2,16.9,3.3,14.8,44554.48
2025-10-19,28.3,18.6,0.6,16.2,45719.6
2025-10-20,28.8,18.1,0.0,13.4,45813.21
2025-10-21,31.1,16.8,0.0,14.1,45906.65
2025-10-22,29.6,17.7,0.0,14.9,45999.83
2025-10-23,34.7,18.6,1.2,16.6,44520.62
2025-10-24,32.7,20.4,0.0,15.7,43034.06
2025-10-25,27.9,20.8,0.0,13.9,41150.41
2025-10-26,31.5,19.2,13.4,16.5,43954.88
2025-10-27,35.4,20.9,0.0,23.4,46458.96
2025-10-28,22.2,17.3,32.6,19.4,0.0
2025-10-29,25.3,16.4,4.1,13.9,46609.09
2025-10-30,26.3,16.6,44.0,12.9,43337.71
2025-10-31,28.2,18.7,20.1,14.5,34322.09
2025-11-01,29.6,19.1,13.6,16.8,39675.45
2025-11-02,28.5,19.3,0.6,17.6,46792.36
2025-11-03,30.1,22.0,15.4,18.2,46800.0
2025-11-04,28.2,19.9,13.7,15.1,28162.19
2025-11-05,28.4,14.7,0.0,14.6,46800.0
2025-11-06,25.6,15.0,0.8,12.8,46800.0
2025-11-07,26.3,15.3,0.0,10.6,46800.0
2025-11-08,29.7,15.3,8.6,14.8,42917.56
2025-11-09,26.4,20.2,2.2,12.3,0.0
2025-11-10,23.1,15.9,15.5,14.7,38507.31
2025-11-11,27.0,13.9,0.0,15.2,46800.0
2025-11-12,24.4,14.7,0.0,14.6,46800.0
2025-11-13,26.7,16.0,0.0,18.0,46800.0
2025-11-14,26.2,17.9,24.6,20.0,14745.96
2025-11-15,30.2,17.5,33.2,16.2,35382.17
2025-11-16,25.4,20.7,19.3,16.9,604.56
2025-11-17,31.4,20.0,0.0,20.3,46800.0
2025-11-18,25.8,16.2,0.3,14.7,46800.0
2025-11-19,27.1,16.8,0.0,12.6,46800.0
2025-11-20,28.2,16.8,0.0,12.9,46800.0
2025-11-21,28.7,20.5,6.4,14.6,39600.0
2025-11-22,27.8,20.7,2.6,11.9,42983.71
2025-11-23,28.5,20.9,12.9,10.1,26623.04
2025-11-24,33.9,20.0,7.0,16.5,46800.0
2025-11-25,30.0,19.7,2.0,14.3,46800.0
2025-11-26,31.2,20.6,19.2,16.8,36227.74
2025-11-27,33.8,22.4,6.6,13.0,46315.89
2025-11-28,32.2,22.9,0.0,15.1,46961.01
2025-11-29,30.4,21.6,3.9,15.9,23072.39
2025-11-30,30.3,21.6,0.1,12.2,46916.74
2025-12-01,29.7,18.1,0.0,16.8,46894.67
2025-12-02,26.8,17.5,0.0,18.2,47155.59
2025-12-03,27.0,14.7,0.0,13.6,47134.08
2025-12-04,27.3,17.8,0.0,13.1,47112.75
2025-12-05,27.6,16.6,0.0,13.6,47091.64
2025-12-06,29.0,17.6,0.0,15.9,47354.91
2025-12-07,30.6,18.8,5.6,17.9,46800.0
2025-12-08,27.6,19.3,25.7,14.5,32152.11
2025-12-09,29.6,18.9,0.2,12.3,47580.09
2025-12-10,30.4,20.5,0.0,14.3,47276.29
2025-12-11,28.9,19.8,0.0,13.5,47542.93
2025-12-12,26.2,19.2,6.5,12.4,42572.83
2025-12-13,29.1,18.4,6.1,12.6,47793.28
2025-12-14,30.3,20.3,1.3,11.9,39534.33
2025-12-15,34.3,21.5,4.8,17.8,44685.29
2025-12-16,26.2,21.1,3.4,20.5,16396.82
2025-12-17,26.0,19.4,0.3,17.0,26330.41
2025-12-18,28.2,18.2,0.0,12.8,48566.39
2025-12-19,30.6,16.6,0.0,14.6,48835.91
2025-12-20,31.8,19.4,0.0,15.9,48819.74
2025-12-21,33.4,19.9,0.0,16.9,48803.82
2025-12-22,35.7,22.9,0.7,17.0,47103.23
2025-12-23,30.5,23.6,9.9,13.8,28786.11
2025-12-24,30.4,23.3,15.0,9.5,31265.45
2025-12-25,33.7,21.3,3.0,15.6,47601.05
2025-12-26,27.7,20.9,2.8,17.0,47873.01
2025-12-27,24.7,19.2,0.3,18.3,38184.76
2025-12-28,25.4,18.1,1.9,14.9,38525.12
2025-12-29,28.6,16.0,0.0,17.6,49289.55
2025-12-30,28.4,15.7,0.0,14.7,49308.71
2025-12-31,31.5,16.5,3.3,16.1,43200.0
